,registered,casual,season,holiday,workingday,weather,atemp,hour,year,sunindicator
9641,62,13,4,0,0,1,26.515,2,2012,0
9642,54,2,4,0,0,1,25.76,3,2012,0
9643,7,4,4,0,0,1,25.76,4,2012,0
9644,8,2,4,0,0,1,25.76,5,2012,0
9645,28,2,4,0,0,1,25.76,6,2012,1
9646,71,13,4,0,0,1,25.76,7,2012,1
9647,184,22,4,0,0,1,26.515,8,2012,1
9648,265,130,4,0,0,1,29.545,9,2012,1
9649,341,198,4,0,0,1,30.305,10,2012,1
9650,389,258,4,0,0,1,30.305,11,2012,1
9651,381,362,4,0,0,1,32.575,12,2012,1
9652,400,310,4,0,0,2,31.06,13,2012,1
9653,307,269,4,0,0,2,31.06,14,2012,1
9654,341,279,4,0,0,1,31.06,15,2012,1
9655,342,317,4,0,0,1,31.06,16,2012,1
9656,342,268,4,0,0,1,25.76,17,2012,1
9657,312,183,4,0,0,1,25.0,18,2012,1
9658,239,102,4,0,0,1,23.485,19,2012,0
9659,172,75,4,0,0,1,23.485,20,2012,0
9660,137,78,4,0,0,1,22.725,21,2012,0
9661,140,45,4,0,0,1,21.97,22,2012,0
9662,142,37,4,0,0,1,21.97,23,2012,0
9663,99,28,4,0,0,1,21.97,0,2012,0
9664,80,29,4,0,0,1,21.97,1,2012,0
9665,64,10,4,0,0,1,21.21,2,2012,0
9666,17,5,4,0,0,2,21.97,3,2012,0
9667,6,5,4,0,0,2,21.97,4,2012,0
9668,8,2,4,0,0,2,21.97,5,2012,0
9669,19,4,4,0,0,2,21.97,6,2012,1
9670,29,6,4,0,0,3,21.21,7,2012,1
9671,51,11,4,0,0,3,21.21,8,2012,1
9672,70,16,4,0,0,3,20.455,9,2012,1
9673,144,41,4,0,0,2,21.21,10,2012,1
9674,260,76,4,0,0,2,21.21,11,2012,1
9675,292,100,4,0,0,2,21.21,12,2012,1
9676,240,80,4,0,0,2,21.97,13,2012,1
9677,243,71,4,0,0,2,21.97,14,2012,1
9678,232,74,4,0,0,3,21.21,15,2012,1
9679,246,87,4,0,0,3,20.455,16,2012,1
9680,122,35,4,0,0,3,20.455,17,2012,1
9681,82,24,4,0,0,3,20.455,18,2012,1
9682,97,17,4,0,0,2,20.455,19,2012,0
9683,97,19,4,0,0,1,20.455,20,2012,0
9684,91,22,4,0,0,1,19.695,21,2012,0
9685,72,7,4,0,0,1,19.695,22,2012,0
9686,68,12,4,0,0,1,17.425,23,2012,0
9687,44,7,4,1,0,1,19.695,0,2012,0
9688,35,2,4,1,0,1,16.665,1,2012,0
9689,12,3,4,1,0,1,16.665,2,2012,0
9690,8,2,4,1,0,1,17.425,3,2012,0
9691,6,1,4,1,0,1,16.665,4,2012,0
9692,17,2,4,1,0,1,15.91,5,2012,0
9693,54,5,4,1,0,1,17.425,6,2012,1
9694,151,3,4,1,0,2,16.665,7,2012,1
9695,374,23,4,1,0,2,17.425,8,2012,1
9696,273,59,4,1,0,2,19.695,9,2012,1
9697,229,69,4,1,0,2,19.695,10,2012,1
9698,236,72,4,1,0,2,20.455,11,2012,1
9699,267,74,4,1,0,2,21.21,12,2012,1
9700,323,82,4,1,0,2,21.21,13,2012,1
9701,299,121,4,1,0,2,21.21,14,2012,1
9702,294,76,4,1,0,3,21.21,15,2012,1
9703,316,61,4,1,0,3,21.21,16,2012,1
9704,416,81,4,1,0,2,21.21,17,2012,1
9705,415,41,4,1,0,2,21.21,18,2012,1
9706,333,38,4,1,0,2,20.455,19,2012,0
9707,207,20,4,1,0,3,20.455,20,2012,0
9708,134,17,4,1,0,2,20.455,21,2012,0
9709,101,6,4,1,0,3,20.455,22,2012,0
9710,60,9,4,1,0,2,20.455,23,2012,0
9711,22,9,4,0,1,2,19.695,0,2012,0
9712,13,0,4,0,1,3,17.425,1,2012,0
9713,5,2,4,0,1,3,16.665,2,2012,0
9714,3,0,4,0,1,3,16.665,3,2012,0
9715,6,1,4,0,1,3,17.425,4,2012,0
9716,19,0,4,0,1,2,19.695,5,2012,0
9717,141,2,4,0,1,2,19.695,6,2012,1
9718,357,5,4,0,1,1,19.695,7,2012,1
9719,698,15,4,0,1,2,21.21,8,2012,1
9720,345,37,4,0,1,2,21.21,9,2012,1
9721,131,33,4,0,1,2,21.97,10,2012,1
9722,156,37,4,0,1,2,23.485,11,2012,1
9723,217,43,4,0,1,2,23.485,12,2012,1
9724,184,54,4,0,1,2,24.24,13,2012,1
9725,201,43,4,0,1,2,25.76,14,2012,1
9726,195,59,4,0,1,2,25.0,15,2012,1
9727,354,70,4,0,1,2,24.24,16,2012,1
9728,733,73,4,0,1,2,25.0,17,2012,1
9729,758,26,4,0,1,2,24.24,18,2012,1
9730,483,31,4,0,1,2,24.24,19,2012,0
9731,330,30,4,0,1,2,24.24,20,2012,0
9732,209,16,4,0,1,2,23.485,21,2012,0
9733,155,7,4,0,1,2,23.485,22,2012,0
9734,76,8,4,0,1,2,23.485,23,2012,0
9735,33,0,4,0,1,2,22.725,0,2012,0
9736,6,2,4,0,1,2,22.725,1,2012,0
9737,6,2,4,0,1,2,22.725,2,2012,0
9738,6,0,4,0,1,2,22.725,3,2012,0
9739,6,0,4,0,1,2,22.725,4,2012,0
9740,38,2,4,0,1,2,22.725,5,2012,0
9741,172,3,4,0,1,2,22.725,6,2012,1
9742,498,9,4,0,1,1,22.725,7,2012,1
9743,806,33,4,0,1,1,24.24,8,2012,1
9744,331,35,4,0,1,1,25.76,9,2012,1
9745,190,27,4,0,1,1,26.515,10,2012,1
9746,238,53,4,0,1,1,25.76,11,2012,1
9747,312,78,4,0,1,1,25.76,12,2012,1
9748,237,60,4,0,1,1,26.515,13,2012,1
9749,208,63,4,0,1,1,31.06,14,2012,1
9750,261,58,4,0,1,1,31.06,15,2012,1
9751,474,92,4,0,1,1,31.06,16,2012,1
9752,857,91,4,0,1,1,27.275,17,2012,1
9753,787,57,4,0,1,2,26.515,18,2012,1
9754,534,32,4,0,1,2,26.515,19,2012,0
9755,371,21,4,0,1,1,25.0,20,2012,0
9756,251,18,4,0,1,1,24.24,21,2012,0
9757,170,27,4,0,1,1,22.725,22,2012,0
9758,119,17,4,0,1,1,21.97,23,2012,0
9759,41,1,4,0,1,1,21.97,0,2012,0
9760,10,1,4,0,1,1,21.97,1,2012,0
9761,7,4,4,0,1,1,21.21,2,2012,0
9762,3,0,4,0,1,1,21.21,3,2012,0
9763,10,0,4,0,1,1,20.455,4,2012,0
9764,42,0,4,0,1,1,17.425,5,2012,0
9765,158,1,4,0,1,1,17.425,6,2012,1
9766,467,11,4,0,1,1,16.665,7,2012,1
9767,773,25,4,0,1,1,19.695,8,2012,1
9768,328,27,4,0,1,1,20.455,9,2012,1
9769,165,39,4,0,1,1,21.97,10,2012,1
9770,175,76,4,0,1,1,22.725,11,2012,1
9771,279,47,4,0,1,1,22.725,12,2012,1
9772,243,48,4,0,1,1,24.24,13,2012,1
9773,270,78,4,0,1,1,25.0,14,2012,1
9774,358,102,4,0,1,1,25.0,15,2012,1
9775,413,68,4,0,1,1,24.24,16,2012,1
9776,737,90,4,0,1,1,24.24,17,2012,1
9777,628,64,4,0,1,1,22.725,18,2012,1
9778,662,81,4,0,1,1,21.97,19,2012,0
9779,388,27,4,0,1,1,21.21,20,2012,0
9780,236,24,4,0,1,1,21.21,21,2012,0
9781,167,10,4,0,1,1,20.455,22,2012,0
9782,176,10,4,0,1,1,21.21,23,2012,0
9783,60,8,4,0,1,1,20.455,0,2012,0
9784,29,8,4,0,1,1,20.455,1,2012,0
9785,16,0,4,0,1,1,20.455,2,2012,0
9786,6,0,4,0,1,1,18.18,3,2012,0
9787,8,0,4,0,1,1,18.18,4,2012,0
9788,33,2,4,0,1,1,18.18,5,2012,0
9789,140,3,4,0,1,1,17.425,6,2012,1
9790,384,8,4,0,1,1,18.18,7,2012,1
9791,711,34,4,0,1,1,21.21,8,2012,1
9792,374,26,4,0,1,1,24.24,9,2012,1
9793,200,75,4,0,1,1,25.0,10,2012,1
9794,252,61,4,0,1,1,25.76,11,2012,1
9795,312,75,4,0,1,1,25.76,12,2012,1
9796,300,81,4,0,1,1,26.515,13,2012,1
9797,262,109,4,0,1,1,26.515,14,2012,1
9798,317,138,4,0,1,1,25.0,15,2012,1
9799,412,108,4,0,1,1,22.725,16,2012,1
9800,706,131,4,0,1,1,22.725,17,2012,1
9801,566,76,4,0,1,1,21.97,18,2012,1
9802,453,40,4,0,1,1,21.21,19,2012,0
9803,280,28,4,0,1,1,21.21,20,2012,0
9804,169,21,4,0,1,1,20.455,21,2012,0
9805,143,17,4,0,1,1,20.455,22,2012,0
9806,89,11,4,0,1,1,17.425,23,2012,0
9807,218,31,4,0,0,1,18.18,0,2012,0
9808,123,23,4,0,0,1,16.665,1,2012,0
9809,60,7,4,0,0,1,16.665,2,2012,0
9810,13,2,4,0,0,1,15.15,3,2012,0
9811,9,2,4,0,0,1,15.15,4,2012,0
9812,11,0,4,0,0,1,14.395,5,2012,0
9813,23,5,4,0,0,1,14.395,6,2012,1
9814,60,10,4,0,0,1,15.15,7,2012,1
9815,151,23,4,0,0,1,17.425,8,2012,1
9816,220,46,4,0,0,1,18.18,9,2012,1
9817,265,82,4,0,0,1,20.455,10,2012,1
9818,335,192,4,0,0,1,21.21,11,2012,1
9819,371,202,4,0,0,1,21.97,12,2012,1
9820,435,235,4,0,0,1,22.725,13,2012,1
9821,354,243,4,0,0,1,23.485,14,2012,1
9822,364,251,4,0,0,1,24.24,15,2012,1
9823,343,294,4,0,0,1,24.24,16,2012,1
9824,335,193,4,0,0,1,22.725,17,2012,1
9825,299,174,4,0,0,1,22.725,18,2012,1
9826,259,73,4,0,0,1,21.97,19,2012,0
9827,198,57,4,0,0,1,20.455,20,2012,0
9828,157,47,4,0,0,1,20.455,21,2012,0
9829,156,33,4,0,0,1,20.455,22,2012,0
9830,98,27,4,0,0,1,21.21,23,2012,0
9831,103,8,4,0,0,1,20.455,0,2012,0
9832,96,16,4,0,0,1,21.21,1,2012,0
9833,58,8,4,0,0,1,20.455,2,2012,0
9834,25,3,4,0,0,1,21.21,3,2012,0
9835,10,2,4,0,0,1,21.21,4,2012,0
9836,6,5,4,0,0,1,20.455,5,2012,0
9837,20,4,4,0,0,1,20.455,6,2012,1
9838,44,7,4,0,0,1,21.21,7,2012,1
9839,104,28,4,0,0,1,21.97,8,2012,1
9840,161,62,4,0,0,2,23.485,9,2012,1
9841,278,150,4,0,0,1,25.76,10,2012,1
9842,338,156,4,0,0,1,26.515,11,2012,1
9843,362,200,4,0,0,1,31.06,12,2012,1
9844,401,218,4,0,0,1,31.06,13,2012,1
9845,368,249,4,0,0,1,31.06,14,2012,1
9846,355,213,4,0,0,1,31.06,15,2012,1
9847,378,203,4,0,0,1,31.06,16,2012,1
9848,346,193,4,0,0,1,31.06,17,2012,1
9849,319,134,4,0,0,1,27.275,18,2012,0
9850,268,68,4,0,0,1,26.515,19,2012,0
9851,198,48,4,0,0,1,25.76,20,2012,0
9852,156,40,4,0,0,1,26.515,21,2012,0
9853,87,38,4,0,0,1,26.515,22,2012,0
9854,78,27,4,0,0,2,26.515,23,2012,0
9855,31,17,4,0,1,2,26.515,0,2012,0
9856,24,5,4,0,1,2,27.275,1,2012,0
9857,5,1,4,0,1,2,27.275,2,2012,0
9858,2,2,4,0,1,2,26.515,3,2012,0
9859,9,1,4,0,1,2,26.515,4,2012,0
9860,38,2,4,0,1,2,26.515,5,2012,0
9861,141,6,4,0,1,2,26.515,6,2012,1
9862,461,15,4,0,1,2,27.275,7,2012,1
9863,713,24,4,0,1,2,30.305,8,2012,1
9864,328,31,4,0,1,3,29.545,9,2012,1
9865,125,43,4,0,1,2,29.545,10,2012,1
9866,175,88,4,0,1,2,29.545,11,2012,1
9867,211,73,4,0,1,3,28.79,12,2012,1
9868,109,37,4,0,1,2,26.515,13,2012,1
9869,128,57,4,0,1,2,28.79,14,2012,1
9870,190,70,4,0,1,1,28.79,15,2012,1
9871,371,76,4,0,1,1,26.515,16,2012,1
9872,670,96,4,0,1,1,26.515,17,2012,1
9873,540,52,4,0,1,3,25.76,18,2012,0
9874,227,12,4,0,1,3,25.0,19,2012,0
9875,237,19,4,0,1,2,25.0,20,2012,0
9876,190,16,4,0,1,1,25.0,21,2012,0
9877,118,8,4,0,1,1,24.24,22,2012,0
9878,72,9,4,0,1,1,22.725,23,2012,0
9879,45,3,4,0,1,1,22.725,0,2012,0
9880,9,4,4,0,1,1,21.97,1,2012,0
9881,1,2,4,0,1,1,21.97,2,2012,0
9882,2,0,4,0,1,1,21.21,3,2012,0
9883,7,0,4,0,1,1,21.21,4,2012,0
9884,47,5,4,0,1,1,21.21,5,2012,0
9885,168,4,4,0,1,1,21.21,6,2012,1
9886,505,20,4,0,1,1,21.21,7,2012,1
9887,800,35,4,0,1,1,21.97,8,2012,1
9888,323,32,4,0,1,1,23.485,9,2012,1
9889,157,65,4,0,1,1,24.24,10,2012,1
9890,172,56,4,0,1,1,24.24,11,2012,1
9891,256,69,4,0,1,2,25.0,12,2012,1
9892,260,68,4,0,1,1,25.0,13,2012,1
9893,214,94,4,0,1,1,25.76,14,2012,1
9894,270,76,4,0,1,1,25.76,15,2012,1
9895,367,79,4,0,1,1,25.76,16,2012,1
9896,839,104,4,0,1,1,25.0,17,2012,1
9897,767,71,4,0,1,1,24.24,18,2012,0
9898,491,40,4,0,1,1,23.485,19,2012,0
9899,397,35,4,0,1,1,22.725,20,2012,0
9900,176,19,4,0,1,1,22.725,21,2012,0
9901,163,18,4,0,1,1,20.455,22,2012,0
9902,176,23,4,0,1,1,20.455,23,2012,0
9903,48,1,4,0,1,1,19.695,0,2012,0
9904,14,3,4,0,1,1,19.695,1,2012,0
9905,12,4,4,0,1,1,19.695,2,2012,0
9906,7,0,4,0,1,1,18.94,3,2012,0
9907,4,0,4,0,1,1,18.18,4,2012,0
9908,39,2,4,0,1,2,18.94,5,2012,0
9909,171,7,4,0,1,1,19.695,6,2012,1
9910,449,15,4,0,1,1,18.18,7,2012,1
9911,779,38,4,0,1,2,20.455,8,2012,1
9912,344,38,4,0,1,2,21.21,9,2012,1
9913,168,60,4,0,1,2,22.725,10,2012,1
9914,156,78,4,0,1,2,24.24,11,2012,1
9915,261,71,4,0,1,2,25.0,12,2012,1
9916,237,73,4,0,1,2,25.76,13,2012,1
9917,188,82,4,0,1,2,26.515,14,2012,1
9918,239,62,4,0,1,2,27.275,15,2012,1
9919,396,70,4,0,1,1,26.515,16,2012,1
9920,766,122,4,0,1,1,25.76,17,2012,1
9921,794,90,4,0,1,1,25.0,18,2012,0
9922,467,49,4,0,1,1,24.24,19,2012,0
9923,360,54,4,0,1,1,24.24,20,2012,0
9924,301,28,4,0,1,1,22.725,21,2012,0
9925,198,17,4,0,1,1,22.725,22,2012,0
9926,84,15,4,0,1,1,22.725,23,2012,0
9927,53,4,4,0,1,1,22.725,0,2012,0
9928,14,0,4,0,1,1,22.725,1,2012,0
9929,13,1,4,0,1,1,22.725,2,2012,0
9930,5,0,4,0,1,1,21.97,3,2012,0
9931,5,0,4,0,1,1,21.97,4,2012,0
9932,41,1,4,0,1,1,21.97,5,2012,0
9933,150,3,4,0,1,1,21.97,6,2012,1
9934,488,20,4,0,1,1,21.97,7,2012,1
9935,803,31,4,0,1,1,22.725,8,2012,1
9936,346,41,4,0,1,2,24.24,9,2012,1
9937,158,60,4,0,1,2,25.0,10,2012,1
9938,189,79,4,0,1,2,26.515,11,2012,1
9939,284,93,4,0,1,2,31.06,12,2012,1
9940,236,96,4,0,1,1,31.06,13,2012,1
9941,191,94,4,0,1,2,31.06,14,2012,1
9942,284,69,4,0,1,2,30.305,15,2012,1
9943,356,94,4,0,1,1,31.06,16,2012,1
9944,788,102,4,0,1,2,27.275,17,2012,1
9945,720,68,4,0,1,2,26.515,18,2012,0
9946,471,42,4,0,1,2,26.515,19,2012,0
9947,348,39,4,0,1,2,26.515,20,2012,0
9948,245,38,4,0,1,2,25.76,21,2012,0
9949,202,27,4,0,1,2,25.76,22,2012,0
9950,111,6,4,0,1,2,25.76,23,2012,0
9951,51,5,4,0,1,2,26.515,0,2012,0
9952,12,4,4,0,1,3,25.76,1,2012,0
9953,9,1,4,0,1,2,25.76,2,2012,0
9954,5,0,4,0,1,2,26.515,3,2012,0
9955,5,1,4,0,1,2,26.515,4,2012,0
9956,35,1,4,0,1,2,25.76,5,2012,0
9957,126,5,4,0,1,3,25.76,6,2012,1
9958,149,5,4,0,1,3,25.76,7,2012,1
9959,447,20,4,0,1,2,25.76,8,2012,1
9960,363,26,4,0,1,2,25.76,9,2012,1
9961,198,26,4,0,1,2,27.275,10,2012,1
9962,211,41,4,0,1,1,28.03,11,2012,1
9963,258,74,4,0,1,1,30.305,12,2012,1
9964,288,87,4,0,1,1,29.545,13,2012,1
9965,277,88,4,0,1,1,31.06,14,2012,1
9966,302,93,4,0,1,1,30.305,15,2012,1
9967,434,131,4,0,1,3,30.305,16,2012,1
9968,377,48,4,0,1,3,30.305,17,2012,1
9969,212,21,4,0,1,1,26.515,18,2012,0
9970,213,19,4,0,1,1,25.76,19,2012,0
9971,216,13,4,0,1,1,25.0,20,2012,0
9972,189,17,4,0,1,1,24.24,21,2012,0
9973,176,14,4,0,1,1,24.24,22,2012,0
9974,118,13,4,0,1,1,22.725,23,2012,0
9975,52,8,4,0,1,1,18.18,0,2012,0
9976,22,8,4,0,1,1,15.91,1,2012,0
9977,10,10,4,0,1,1,16.665,2,2012,0
9978,10,5,4,0,1,1,16.665,3,2012,0
9979,8,2,4,0,1,2,17.425,4,2012,0
9980,39,1,4,0,1,1,16.665,5,2012,0
9981,146,2,4,0,1,1,16.665,6,2012,0
9982,414,6,4,0,1,2,17.425,7,2012,1
9983,668,12,4,0,1,2,18.94,8,2012,1
9984,310,21,4,0,1,3,18.18,9,2012,1
9985,133,13,4,0,1,3,17.425,10,2012,1
9986,156,14,4,0,1,3,17.425,11,2012,1
9987,198,23,4,0,1,3,19.695,12,2012,1
9988,199,49,4,0,1,2,20.455,13,2012,1
9989,154,31,4,0,1,2,20.455,14,2012,1
9990,179,35,4,0,1,2,20.455,15,2012,1
9991,313,31,4,0,1,2,20.455,16,2012,1
9992,652,37,4,0,1,3,20.455,17,2012,1
9993,628,50,4,0,1,2,20.455,18,2012,0
9994,424,28,4,0,1,2,20.455,19,2012,0
9995,280,16,4,0,1,2,19.695,20,2012,0
9996,238,29,4,0,1,2,19.695,21,2012,0
9997,175,27,4,0,1,1,17.425,22,2012,0
9998,112,8,4,0,1,1,16.665,23,2012,0
9999,40,10,4,0,1,1,16.665,0,2012,0
10000,19,5,4,0,1,1,15.91,1,2012,0
10001,7,3,4,0,1,1,15.91,2,2012,0
10002,3,0,4,0,1,1,15.15,3,2012,0
10003,6,1,4,0,1,1,15.91,4,2012,0
10004,25,1,4,0,1,2,15.91,5,2012,0
10005,120,2,4,0,1,1,15.15,6,2012,0
10006,349,8,4,0,1,2,15.15,7,2012,1
10007,656,31,4,0,1,1,16.665,8,2012,1
10008,355,27,4,0,1,1,17.425,9,2012,1
10009,183,21,4,0,1,1,19.695,10,2012,1
10010,179,42,4,0,1,1,21.21,11,2012,1
10011,240,52,4,0,1,1,21.21,12,2012,1
10012,230,64,4,0,1,1,20.455,13,2012,1
10013,199,63,4,0,1,2,20.455,14,2012,1
10014,255,51,4,0,1,2,20.455,15,2012,1
10015,373,48,4,0,1,1,19.695,16,2012,1
10016,581,57,4,0,1,1,19.695,17,2012,1
10017,490,32,4,0,1,2,19.695,18,2012,0
10018,336,38,4,0,1,2,19.695,19,2012,0
10019,207,14,4,0,1,2,16.665,20,2012,0
10020,133,23,4,0,1,2,16.665,21,2012,0
10021,135,14,4,0,1,1,16.665,22,2012,0
10022,108,11,4,0,1,1,15.15,23,2012,0
10023,99,9,4,0,0,1,16.665,0,2012,0
10024,83,6,4,0,0,2,15.15,1,2012,0
10025,36,10,4,0,0,2,15.91,2,2012,0
10026,22,6,4,0,0,2,15.91,3,2012,0
10027,8,8,4,0,0,2,15.15,4,2012,0
10028,8,1,4,0,0,2,15.15,5,2012,0
10029,17,4,4,0,0,2,15.91,6,2012,0
10030,58,1,4,0,0,2,15.15,7,2012,1
10031,132,10,4,0,0,2,15.15,8,2012,1
10032,188,31,4,0,0,2,15.15,9,2012,1
10033,260,68,4,0,0,1,16.665,10,2012,1
10034,284,56,4,0,0,2,16.665,11,2012,1
10035,320,74,4,0,0,2,15.91,12,2012,1
10036,339,110,4,0,0,2,16.665,13,2012,1
10037,319,136,4,0,0,2,16.665,14,2012,1
10038,331,117,4,0,0,2,15.91,15,2012,1
10039,292,108,4,0,0,2,16.665,16,2012,1
10040,298,112,4,0,0,2,16.665,17,2012,1
10041,239,58,4,0,0,2,16.665,18,2012,0
10042,217,22,4,0,0,1,17.425,19,2012,0
10043,158,23,4,0,0,1,16.665,20,2012,0
10044,135,31,4,0,0,1,17.425,21,2012,0
10045,133,13,4,0,0,1,16.665,22,2012,0
10046,133,15,4,0,0,1,16.665,23,2012,0
10047,97,5,4,0,0,1,15.91,0,2012,0
10048,139,26,4,0,0,1,14.395,1,2012,0
10049,31,6,4,0,0,1,16.665,2,2012,0
10050,10,1,4,0,0,1,14.395,3,2012,0
10051,7,2,4,0,0,1,13.635,4,2012,0
10052,5,0,4,0,0,1,13.635,5,2012,0
10053,14,2,4,0,0,1,14.395,6,2012,0
10054,39,11,4,0,0,1,13.635,7,2012,1
10055,115,34,4,0,0,1,15.15,8,2012,1
10056,161,56,4,0,0,1,16.665,9,2012,1
10057,287,73,4,0,0,1,16.665,10,2012,1
10058,311,134,4,0,0,1,19.695,11,2012,1
10059,354,150,4,0,0,1,19.695,12,2012,1
10060,371,122,4,0,0,1,20.455,13,2012,1
10061,360,149,4,0,0,1,20.455,14,2012,1
10062,300,149,4,0,0,1,20.455,15,2012,1
10063,316,119,4,0,0,1,20.455,16,2012,1
10064,270,57,4,0,0,1,17.425,17,2012,1
10065,206,31,4,0,0,1,17.425,18,2012,0
10066,203,24,4,0,0,1,16.665,19,2012,0
10067,134,7,4,0,0,1,14.395,20,2012,0
10068,71,16,4,0,0,1,13.635,21,2012,0
10069,64,15,4,0,0,1,14.395,22,2012,0
10070,41,12,4,0,0,2,15.15,23,2012,0
10071,20,3,4,0,1,2,14.395,0,2012,0
10072,8,0,4,0,1,2,15.15,1,2012,0
10073,4,2,4,0,1,2,15.15,2,2012,0
10074,3,1,4,0,1,2,14.395,3,2012,0
10075,11,5,4,0,1,2,14.395,4,2012,0
10076,38,1,4,0,1,2,13.635,5,2012,0
10077,135,4,4,0,1,2,14.395,6,2012,0
10078,453,8,4,0,1,2,14.395,7,2012,1
10079,629,19,4,0,1,2,14.395,8,2012,1
10080,239,18,4,0,1,2,14.395,9,2012,1
10081,112,30,4,0,1,1,15.15,10,2012,1
10082,119,31,4,0,1,1,15.91,11,2012,1
10083,206,38,4,0,1,1,16.665,12,2012,1
10084,183,39,4,0,1,1,16.665,13,2012,1
10085,165,31,4,0,1,1,19.695,14,2012,1
10086,207,24,4,0,1,1,19.695,15,2012,1
10087,325,35,4,0,1,1,16.665,16,2012,1
10088,604,34,4,0,1,1,15.91,17,2012,1
10089,523,19,4,0,1,1,15.91,18,2012,0
10090,361,11,4,0,1,1,15.91,19,2012,0
10091,228,13,4,0,1,1,15.15,20,2012,0
10092,144,8,4,0,1,1,14.395,21,2012,0
10093,111,4,4,0,1,1,13.635,22,2012,0
10094,53,0,4,0,1,1,13.635,23,2012,0
10095,18,1,4,0,1,1,12.88,0,2012,0
10096,8,0,4,0,1,1,12.12,1,2012,0
10097,2,0,4,0,1,1,12.88,2,2012,0
10098,4,0,4,0,1,1,12.12,3,2012,0
10099,7,0,4,0,1,1,12.88,4,2012,0
10100,40,1,4,0,1,2,11.365,5,2012,0
10101,143,6,4,0,1,1,11.365,6,2012,0
10102,378,9,4,0,1,1,10.605,7,2012,1
10103,568,20,4,0,1,1,11.365,8,2012,1
10104,338,25,4,0,1,1,12.88,9,2012,1
10105,189,41,4,0,1,1,14.395,10,2012,1
10106,177,39,4,0,1,1,16.665,11,2012,1
10107,217,31,4,0,1,1,16.665,12,2012,1
10108,232,46,4,0,1,1,16.665,13,2012,1
10109,196,44,4,0,1,1,18.18,14,2012,1
10110,227,45,4,0,1,1,15.91,15,2012,1
10111,369,33,4,0,1,1,16.665,16,2012,1
10112,597,30,4,0,1,1,15.15,17,2012,1
10113,477,20,4,0,1,1,15.15,18,2012,0
10114,356,15,4,0,1,1,14.395,19,2012,0
10115,218,10,4,0,1,1,14.395,20,2012,0
10116,137,14,4,0,1,2,14.395,21,2012,0
10117,136,17,4,0,1,2,14.395,22,2012,0
10118,186,19,4,0,1,1,14.395,23,2012,0
10119,234,49,4,0,1,2,14.395,0,2012,0
10120,86,6,4,0,1,2,13.635,1,2012,0
10121,68,6,4,0,1,2,12.88,2,2012,0
10122,9,2,4,0,1,2,12.88,3,2012,0
10123,9,0,4,0,1,2,12.88,4,2012,0
10124,27,0,4,0,1,2,12.88,5,2012,0
10125,115,3,4,0,1,2,12.12,6,2012,0
10126,314,5,4,0,1,2,11.365,7,2012,1
10127,583,18,4,0,1,2,12.12,8,2012,1
10128,351,17,4,0,1,2,12.12,9,2012,1
10129,151,27,4,0,1,2,12.88,10,2012,1
10130,132,15,4,0,1,2,14.395,11,2012,1
10131,188,24,4,0,1,2,15.15,12,2012,1
10132,158,23,4,0,1,2,15.15,13,2012,1
10133,142,19,4,0,1,2,14.395,14,2012,1
10134,178,20,4,0,1,2,15.15,15,2012,1
10135,250,23,4,0,1,2,14.395,16,2012,1
10136,501,16,4,0,1,2,14.395,17,2012,1
10137,448,17,4,0,1,2,14.395,18,2012,0
10138,302,17,4,0,1,2,13.635,19,2012,0
10139,249,7,4,0,1,2,15.15,20,2012,0
10140,121,5,4,0,1,2,15.15,21,2012,0
10141,56,4,4,0,1,3,14.395,22,2012,0
10142,37,3,4,0,1,3,13.635,23,2012,0
10143,14,1,4,0,1,3,13.635,0,2012,0
10144,11,1,4,0,1,3,13.635,1,2012,0
10145,5,1,4,0,1,2,14.395,2,2012,0
10146,9,1,4,0,1,2,14.395,4,2012,0
10147,35,0,4,0,1,2,14.395,5,2012,0
10148,122,2,4,0,1,1,14.395,6,2012,0
10149,411,12,4,0,1,1,12.88,7,2012,1
10150,652,16,4,0,1,1,14.395,8,2012,1
10151,253,22,4,0,1,1,14.395,9,2012,1
10152,148,13,4,0,1,1,15.15,10,2012,1
10153,155,16,4,0,1,1,16.665,11,2012,1
10154,202,33,4,0,1,1,20.455,12,2012,1
10155,195,33,4,0,1,1,21.97,13,2012,1
10156,149,33,4,0,1,1,21.97,14,2012,1
10157,201,32,4,0,1,1,21.97,15,2012,1
10158,321,18,4,0,1,1,21.21,16,2012,1
10159,556,36,4,0,1,1,20.455,17,2012,1
10160,491,16,4,0,1,1,20.455,18,2012,0
10161,359,14,4,0,1,1,19.695,19,2012,0
10162,235,10,4,0,1,1,19.695,20,2012,0
10163,222,11,4,0,1,1,16.665,21,2012,0
10164,147,14,4,0,1,1,15.15,22,2012,0
10165,82,5,4,0,1,1,15.15,23,2012,0
10166,46,9,4,0,1,1,15.15,0,2012,0
10167,17,3,4,0,1,1,15.15,1,2012,0
10168,11,1,4,0,1,1,15.15,2,2012,0
10169,6,3,4,0,1,1,14.395,3,2012,0
10170,14,0,4,0,1,1,14.395,4,2012,0
10171,25,2,4,0,1,1,14.395,5,2012,0
10172,126,5,4,0,1,1,13.635,6,2012,0
10173,332,9,4,0,1,1,13.635,7,2012,1
10174,668,25,4,0,1,1,15.91,8,2012,1
10175,304,23,4,0,1,1,15.15,9,2012,1
10176,163,34,4,0,1,1,16.665,10,2012,1
10177,185,66,4,0,1,1,20.455,11,2012,1
