,count,season,holiday,workingday,weather,atemp,humidity,windspeed,hour,year,dow,month,rushhour,sunindicator
9211,8,3,0,1,1,28.03,88,0.0,4,2012,5,9,0,0
9212,40,3,0,1,1,28.03,88,0.0,5,2012,5,9,0,0
9213,140,3,0,1,1,28.03,88,7.0015,6,2012,5,9,1,1
9214,486,3,0,1,1,28.79,89,7.0015,7,2012,5,9,1,1
9215,719,3,0,1,1,30.305,83,7.0015,8,2012,5,9,1,1
9216,344,3,0,1,1,33.335,79,8.9981,9,2012,5,9,1,1
9217,224,3,0,1,1,34.85,74,8.9981,10,2012,5,9,0,1
9218,296,3,0,1,1,35.605,62,8.9981,11,2012,5,9,0,1
9219,323,3,0,1,1,37.12,59,11.0014,12,2012,5,9,0,1
9220,354,3,0,1,1,38.635,59,16.9979,13,2012,5,9,0,1
9221,253,3,0,1,1,38.635,59,16.9979,14,2012,5,9,0,1
9222,331,3,0,1,1,37.88,55,16.9979,15,2012,5,9,1,1
9223,470,3,0,1,1,37.88,55,19.0012,16,2012,5,9,1,1
9224,772,3,0,1,1,37.12,59,22.0028,17,2012,5,9,1,1
9225,792,3,0,1,1,35.605,62,19.9995,18,2012,5,9,1,1
9226,568,3,0,1,1,34.09,62,19.0012,19,2012,5,9,0,0
9227,391,3,0,1,1,34.09,66,15.0013,20,2012,5,9,0,0
9228,301,3,0,1,1,33.335,74,11.0014,21,2012,5,9,0,0
9229,299,3,0,1,1,33.335,74,15.0013,22,2012,5,9,0,0
9230,248,3,0,1,1,29.545,89,16.9979,23,2012,5,9,0,0
9231,150,3,0,0,1,29.545,89,16.9979,0,2012,6,9,0,0
9232,117,3,0,0,2,29.545,89,19.0012,1,2012,6,9,0,0
9233,77,3,0,0,1,29.545,89,22.0028,2,2012,6,9,0,0
9234,43,3,0,0,2,29.545,89,15.0013,3,2012,6,9,0,0
9235,11,3,0,0,2,29.545,94,15.0013,4,2012,6,9,0,0
9236,15,3,0,0,2,29.545,94,16.9979,5,2012,6,9,0,0
9237,34,3,0,0,2,29.545,89,19.0012,6,2012,6,9,1,1
9238,82,3,0,0,1,29.545,89,19.0012,7,2012,6,9,1,1
9239,230,3,0,0,1,33.335,79,22.0028,8,2012,6,9,1,1
9240,348,3,0,0,1,33.335,74,26.0027,9,2012,6,9,1,1
9241,422,3,0,0,1,34.85,70,26.0027,10,2012,6,9,0,1
9242,578,3,0,0,1,35.605,62,30.0026,11,2012,6,9,0,1
9243,694,3,0,0,1,37.88,55,32.9975,12,2012,6,9,0,1
9244,668,3,0,0,1,38.635,52,35.0008,13,2012,6,9,0,1
9245,626,3,0,0,1,38.635,52,30.0026,14,2012,6,9,0,1
9246,512,3,0,0,3,26.515,88,16.9979,15,2012,6,9,1,1
9247,114,3,0,0,3,26.515,88,12.998,16,2012,6,9,1,1
9248,171,3,0,0,3,27.275,83,12.998,17,2012,6,9,1,1
9249,167,3,0,0,3,27.275,83,8.9981,18,2012,6,9,1,1
9250,215,3,0,0,3,27.275,88,7.0015,19,2012,6,9,0,0
9251,194,3,0,0,2,27.275,88,6.0032,20,2012,6,9,0,0
9252,181,3,0,0,2,28.03,83,11.0014,21,2012,6,9,0,0
9253,194,3,0,0,2,27.275,78,19.9995,22,2012,6,9,0,0
9254,133,3,0,0,2,27.275,73,11.0014,23,2012,6,9,0,0
9255,124,3,0,0,2,26.515,73,12.998,0,2012,7,9,0,0
9256,124,3,0,0,1,26.515,73,15.0013,1,2012,7,9,0,0
9257,96,3,0,0,1,25.76,77,19.0012,2,2012,7,9,0,0
9258,46,3,0,0,1,25.76,73,15.0013,3,2012,7,9,0,0
9259,28,3,0,0,1,25.0,77,16.9979,4,2012,7,9,0,0
9260,55,3,0,0,1,25.0,77,12.998,5,2012,7,9,0,0
9261,35,3,0,0,1,25.0,77,12.998,6,2012,7,9,1,1
9262,70,3,0,0,1,25.76,73,11.0014,7,2012,7,9,1,1
9263,170,3,0,0,1,27.275,68,15.0013,8,2012,7,9,1,1
9264,299,3,0,0,1,30.305,61,16.9979,9,2012,7,9,1,1
9265,495,3,0,0,1,31.06,57,19.9995,10,2012,7,9,0,1
9266,585,3,0,0,1,31.06,47,16.9979,11,2012,7,9,0,1
9267,757,3,0,0,1,31.06,47,0.0,12,2012,7,9,0,1
9268,729,3,0,0,1,31.82,39,0.0,13,2012,7,9,0,1
9269,647,3,0,0,1,32.575,30,19.0012,14,2012,7,9,0,1
9270,696,3,0,0,1,32.575,32,16.9979,15,2012,7,9,1,1
9271,701,3,0,0,1,31.82,36,19.0012,16,2012,7,9,1,1
9272,671,3,0,0,1,31.82,37,16.9979,17,2012,7,9,1,1
9273,560,3,0,0,1,31.06,36,16.9979,18,2012,7,9,1,1
9274,496,3,0,0,1,31.06,36,16.9979,19,2012,7,9,0,0
9275,356,3,0,0,1,31.06,41,19.0012,20,2012,7,9,0,0
9276,206,3,0,0,1,31.06,46,15.0013,21,2012,7,9,0,0
9277,189,3,0,0,1,27.275,49,16.9979,22,2012,7,9,0,0
9278,92,3,0,0,1,26.515,52,19.0012,23,2012,7,9,0,0
9279,41,3,0,1,1,26.515,52,19.0012,0,2012,1,9,0,0
9280,18,3,0,1,1,25.76,60,12.998,1,2012,1,9,0,0
9281,17,3,0,1,1,25.76,60,23.9994,2,2012,1,9,0,0
9282,12,3,0,1,1,25.0,68,19.0012,3,2012,1,9,0,0
9283,5,3,0,1,1,25.0,68,19.0012,4,2012,1,9,0,0
9284,40,3,0,1,1,24.24,72,16.9979,5,2012,1,9,0,0
9285,180,3,0,1,1,24.24,72,8.9981,6,2012,1,9,1,1
9286,447,3,0,1,1,25.0,68,15.0013,7,2012,1,9,1,1
9287,730,3,0,1,1,26.515,60,19.0012,8,2012,1,9,1,1
9288,361,3,0,1,1,31.06,53,19.9995,9,2012,1,9,1,1
9289,210,3,0,1,1,31.06,50,19.0012,10,2012,1,9,0,1
9290,236,3,0,1,1,31.06,43,19.9995,11,2012,1,9,0,1
9291,332,3,0,1,1,31.06,44,26.0027,12,2012,1,9,0,1
9292,323,3,0,1,1,31.06,38,15.0013,13,2012,1,9,0,1
9293,340,3,0,1,1,31.06,36,19.0012,14,2012,1,9,0,1
9294,346,3,0,1,1,31.06,31,26.0027,15,2012,1,9,1,1
9295,488,3,0,1,1,31.06,34,22.0028,16,2012,1,9,1,1
9296,871,3,0,1,1,31.06,34,22.0028,17,2012,1,9,1,1
9297,968,3,0,1,1,31.06,35,19.9995,18,2012,1,9,1,1
9298,633,3,0,1,1,31.06,38,19.9995,19,2012,1,9,0,0
9299,390,3,0,1,1,31.06,40,12.998,20,2012,1,9,0,0
9300,285,3,0,1,1,26.515,49,11.0014,21,2012,1,9,0,0
9301,159,3,0,1,1,25.76,52,8.9981,22,2012,1,9,0,0
9302,93,3,0,1,1,25.76,52,0.0,23,2012,1,9,0,0
9303,32,3,0,1,1,25.0,59,7.0015,0,2012,2,9,0,0
9304,10,3,0,1,1,24.24,63,0.0,1,2012,2,9,0,0
9305,6,3,0,1,1,23.485,77,11.0014,2,2012,2,9,0,0
9306,8,3,0,1,1,23.485,67,8.9981,3,2012,2,9,0,0
9307,9,3,0,1,1,23.485,72,7.0015,4,2012,2,9,0,0
9308,44,3,0,1,1,22.725,72,6.0032,5,2012,2,9,0,0
9309,211,3,0,1,1,22.725,77,7.0015,6,2012,2,9,1,1
9310,596,3,0,1,1,24.24,72,7.0015,7,2012,2,9,1,1
9311,750,3,0,1,1,25.76,68,6.0032,8,2012,2,9,1,1
9312,358,3,0,1,1,31.06,49,0.0,9,2012,2,9,1,1
9313,196,3,0,1,1,31.06,38,0.0,10,2012,2,9,0,1
9314,247,3,0,1,1,31.06,33,6.0032,11,2012,2,9,0,1
9315,316,3,0,1,1,31.06,33,0.0,12,2012,2,9,0,1
9316,328,3,0,1,1,31.06,29,6.0032,13,2012,2,9,0,1
9317,255,3,0,1,1,31.06,30,6.0032,14,2012,2,9,0,1
9318,326,3,0,1,1,31.82,28,7.0015,15,2012,2,9,1,1
9319,536,3,0,1,1,31.82,28,8.9981,16,2012,2,9,1,1
9320,970,3,0,1,1,31.82,28,0.0,17,2012,2,9,1,1
9321,877,3,0,1,1,31.06,36,11.0014,18,2012,2,9,1,1
9322,596,3,0,1,1,31.06,41,12.998,19,2012,2,9,0,0
9323,461,3,0,1,1,27.275,56,8.9981,20,2012,2,9,0,0
9324,310,3,0,1,1,26.515,60,7.0015,21,2012,2,9,0,0
9325,216,3,0,1,1,26.515,64,7.0015,22,2012,2,9,0,0
9326,109,3,0,1,1,25.76,68,7.0015,23,2012,2,9,0,0
9327,49,3,0,1,1,25.0,72,7.0015,0,2012,3,9,0,0
9328,21,3,0,1,1,25.0,72,7.0015,1,2012,3,9,0,0
9329,11,3,0,1,1,25.0,72,6.0032,2,2012,3,9,0,0
9330,7,3,0,1,1,24.24,77,6.0032,3,2012,3,9,0,0
9331,5,3,0,1,1,24.24,72,6.0032,4,2012,3,9,0,0
9332,48,3,0,1,1,24.24,72,6.0032,5,2012,3,9,0,0
9333,205,3,0,1,1,24.24,72,6.0032,6,2012,3,9,1,1
9334,557,3,0,1,1,25.0,72,0.0,7,2012,3,9,1,1
9335,770,3,0,1,1,26.515,64,7.0015,8,2012,3,9,1,1
9336,328,3,0,1,1,30.305,64,8.9981,9,2012,3,9,1,1
9337,205,3,0,1,1,30.305,61,8.9981,10,2012,3,9,0,1
9338,232,3,0,1,1,31.06,50,12.998,11,2012,3,9,0,1
9339,352,3,0,1,1,31.82,36,8.9981,12,2012,3,9,0,1
9340,323,3,0,1,1,31.82,34,8.9981,13,2012,3,9,0,1
9341,278,3,0,1,1,31.82,37,11.0014,14,2012,3,9,0,1
9342,318,3,0,1,1,32.575,37,8.9981,15,2012,3,9,1,1
9343,509,3,0,1,1,32.575,37,11.0014,16,2012,3,9,1,1
9344,925,3,0,1,1,31.82,41,19.9995,17,2012,3,9,1,1
9345,977,3,0,1,1,31.06,44,16.9979,18,2012,3,9,1,1
9346,635,3,0,1,1,31.06,50,12.998,19,2012,3,9,0,0
9347,470,3,0,1,1,31.06,57,8.9981,20,2012,3,9,0,0
9348,306,3,0,1,1,30.305,60,8.9981,21,2012,3,9,0,0
9349,212,3,0,1,1,26.515,64,6.0032,22,2012,3,9,0,0
9350,127,3,0,1,1,26.515,68,7.0015,23,2012,3,9,0,0
9351,57,3,0,1,1,26.515,73,6.0032,0,2012,4,9,0,0
9352,28,3,0,1,1,25.76,77,6.0032,1,2012,4,9,0,0
9353,9,3,0,1,1,25.76,77,0.0,2,2012,4,9,0,0
9354,11,3,0,1,1,25.0,83,0.0,3,2012,4,9,0,0
9355,6,3,0,1,1,25.0,83,0.0,4,2012,4,9,0,0
9356,57,3,0,1,1,25.0,83,0.0,5,2012,4,9,0,0
9357,195,3,0,1,1,24.24,82,0.0,6,2012,4,9,1,1
9358,571,3,0,1,1,25.76,77,0.0,7,2012,4,9,1,1
9359,758,3,0,1,1,26.515,73,0.0,8,2012,4,9,1,1
9360,338,3,0,1,1,30.305,64,6.0032,9,2012,4,9,1,1
9361,212,3,0,1,1,31.06,61,6.0032,10,2012,4,9,0,1
9362,254,3,0,1,1,31.06,50,11.0014,11,2012,4,9,0,1
9363,297,3,0,1,1,31.82,44,7.0015,12,2012,4,9,0,1
9364,283,3,0,1,1,31.82,42,0.0,13,2012,4,9,0,1
9365,274,3,0,1,1,32.575,39,8.9981,14,2012,4,9,0,1
9366,352,3,0,1,1,32.575,42,7.0015,15,2012,4,9,1,1
9367,491,3,0,1,1,32.575,39,6.0032,16,2012,4,9,1,1
9368,884,3,0,1,1,32.575,42,12.998,17,2012,4,9,1,1
9369,852,3,0,1,1,31.82,57,16.9979,18,2012,4,9,1,1
9370,674,3,0,1,1,30.305,65,8.9981,19,2012,4,9,0,0
9371,463,3,0,1,1,30.305,69,7.0015,20,2012,4,9,0,0
9372,317,3,0,1,1,30.305,65,7.0015,21,2012,4,9,0,0
9373,251,3,0,1,1,29.545,69,8.9981,22,2012,4,9,0,0
9374,170,3,0,1,1,27.275,73,7.0015,23,2012,4,9,0,0
9375,87,3,0,1,1,26.515,73,6.0032,0,2012,5,9,0,0
9376,41,3,0,1,1,26.515,73,6.0032,1,2012,5,9,0,0
9377,30,3,0,1,1,26.515,73,0.0,2,2012,5,9,0,0
9378,14,3,0,1,1,25.76,77,0.0,3,2012,5,9,0,0
9379,12,3,0,1,1,25.76,77,0.0,4,2012,5,9,0,0
9380,41,3,0,1,1,25.76,83,0.0,5,2012,5,9,0,0
9381,152,3,0,1,1,25.76,88,0.0,6,2012,5,9,1,1
9382,454,3,0,1,2,26.515,88,0.0,7,2012,5,9,1,1
9383,766,3,0,1,2,28.79,78,11.0014,8,2012,5,9,1,1
9384,347,3,0,1,2,29.545,78,11.0014,9,2012,5,9,1,1
9385,246,3,0,1,2,31.82,65,0.0,10,2012,5,9,0,1
9386,280,3,0,1,2,31.82,61,7.0015,11,2012,5,9,0,1
9387,409,3,0,1,2,32.575,54,12.998,12,2012,5,9,0,1
9388,408,3,0,1,2,32.575,54,12.998,13,2012,5,9,0,1
9389,371,3,0,1,2,32.575,45,11.0014,14,2012,5,9,0,1
9390,367,3,0,1,2,33.335,48,8.9981,15,2012,5,9,1,1
9391,563,3,0,1,2,33.335,51,0.0,16,2012,5,9,1,1
9392,894,3,0,1,1,33.335,51,12.998,17,2012,5,9,1,1
9393,808,3,0,1,1,32.575,45,15.0013,18,2012,5,9,1,1
9394,579,3,0,1,1,31.82,57,11.0014,19,2012,5,9,0,0
9395,404,3,0,1,1,31.06,61,7.0015,20,2012,5,9,0,0
9396,312,3,0,1,1,30.305,73,15.0013,21,2012,5,9,0,0
9397,229,3,0,1,1,28.79,83,12.998,22,2012,5,9,0,0
9398,195,3,0,1,1,29.545,78,6.0032,23,2012,5,9,0,0
9399,207,3,0,0,1,28.03,83,7.0015,0,2012,6,9,0,0
9400,109,3,0,0,1,29.545,73,0.0,1,2012,6,9,0,0
9401,93,3,0,0,1,27.275,78,7.0015,2,2012,6,9,0,0
9402,37,3,0,0,1,29.545,73,16.9979,3,2012,6,9,0,0
9403,6,3,0,0,2,29.545,69,23.9994,4,2012,6,9,0,0
9404,16,3,0,0,1,27.275,60,35.0008,5,2012,6,9,0,0
9405,33,3,0,0,1,25.76,49,27.9993,6,2012,6,9,1,1
9406,73,3,0,0,1,25.76,52,19.0012,7,2012,6,9,1,1
9407,212,3,0,0,1,26.515,49,27.9993,8,2012,6,9,1,1
9408,342,3,0,0,1,31.06,43,27.9993,9,2012,6,9,1,1
9409,442,3,0,0,1,31.06,41,26.0027,10,2012,6,9,0,1
9410,627,3,0,0,1,31.06,38,26.0027,11,2012,6,9,0,1
9411,706,3,0,0,1,31.06,36,23.9994,12,2012,6,9,0,1
9412,704,3,0,0,1,31.82,36,12.998,13,2012,6,9,0,1
9413,715,3,0,0,1,31.82,34,22.0028,14,2012,6,9,0,1
9414,654,3,0,0,2,31.82,34,19.0012,15,2012,6,9,1,1
9415,783,3,0,0,2,31.06,36,15.0013,16,2012,6,9,1,1
9416,729,3,0,0,2,31.06,36,16.9979,17,2012,6,9,1,1
9417,614,3,0,0,2,31.06,36,19.0012,18,2012,6,9,1,1
9418,478,3,0,0,1,31.06,41,11.0014,19,2012,6,9,0,0
9419,330,3,0,0,1,31.06,43,6.0032,20,2012,6,9,0,0
9420,296,3,0,0,1,26.515,52,7.0015,21,2012,6,9,0,0
9421,279,3,0,0,1,26.515,52,0.0,22,2012,6,9,0,0
9422,229,3,0,0,1,25.76,60,0.0,23,2012,6,9,0,0
9423,151,3,0,0,1,25.76,64,0.0,0,2012,7,9,0,0
9424,117,3,0,0,1,25.76,64,0.0,1,2012,7,9,0,0
9425,89,3,0,0,1,25.0,63,0.0,2,2012,7,9,0,0
9426,48,3,0,0,1,24.24,68,0.0,3,2012,7,9,0,0
9427,8,3,0,0,1,24.24,72,0.0,4,2012,7,9,0,0
9428,13,3,0,0,1,24.24,72,0.0,5,2012,7,9,0,0
9429,35,3,0,0,1,24.24,72,0.0,6,2012,7,9,1,1
9430,71,3,0,0,1,24.24,77,7.0015,7,2012,7,9,1,1
9431,128,3,0,0,1,25.76,64,11.0014,8,2012,7,9,1,1
9432,296,3,0,0,1,27.275,60,8.9981,9,2012,7,9,1,1
9433,490,3,0,0,1,31.06,50,7.0015,10,2012,7,9,0,1
9434,559,3,0,0,1,31.06,47,11.0014,11,2012,7,9,0,1
9435,656,3,0,0,1,31.06,44,11.0014,12,2012,7,9,0,1
9436,694,3,0,0,1,31.06,41,11.0014,13,2012,7,9,0,1
9437,635,3,0,0,1,31.06,39,8.9981,14,2012,7,9,0,1
9438,557,3,0,0,1,31.06,41,11.0014,15,2012,7,9,1,1
9439,596,3,0,0,1,31.06,44,11.0014,16,2012,7,9,1,1
9440,570,3,0,0,1,31.06,41,0.0,17,2012,7,9,1,1
9441,481,3,0,0,1,31.06,50,11.0014,18,2012,7,9,1,1
9442,403,3,0,0,1,31.06,50,8.9981,19,2012,7,9,0,0
9443,324,3,0,0,1,31.06,53,7.0015,20,2012,7,9,0,0
9444,191,3,0,0,1,31.06,56,7.0015,21,2012,7,9,0,0
9445,127,3,0,0,1,26.515,68,6.0032,22,2012,7,9,0,0
9446,94,3,0,0,1,25.76,68,7.0015,23,2012,7,9,0,0
9447,45,3,0,1,1,25.76,68,11.0014,0,2012,1,9,0,0
9448,21,3,0,1,1,25.0,72,6.0032,1,2012,1,9,0,0
9449,13,3,0,1,1,25.0,72,0.0,2,2012,1,9,0,0
9450,7,3,0,1,1,24.24,77,6.0032,3,2012,1,9,0,0
9451,11,3,0,1,1,24.24,77,0.0,4,2012,1,9,0,0
9452,45,3,0,1,1,23.485,82,6.0032,5,2012,1,9,0,0
9453,164,3,0,1,1,23.485,82,0.0,6,2012,1,9,1,1
9454,492,3,0,1,1,25.0,77,0.0,7,2012,1,9,1,1
9455,683,3,0,1,1,25.76,77,6.0032,8,2012,1,9,1,1
9456,299,3,0,1,1,27.275,68,8.9981,9,2012,1,9,1,1
9457,202,3,0,1,2,30.305,65,12.998,10,2012,1,9,0,1
9458,252,3,0,1,2,30.305,69,15.0013,11,2012,1,9,0,1
9459,295,3,0,1,2,30.305,69,12.998,12,2012,1,9,0,1
9460,343,3,0,1,1,30.305,65,16.9979,13,2012,1,9,0,1
9461,332,3,0,1,2,30.305,65,16.9979,14,2012,1,9,0,1
9462,338,3,0,1,2,30.305,65,16.9979,15,2012,1,9,1,1
9463,453,3,0,1,2,30.305,69,16.9979,16,2012,1,9,1,1
9464,842,3,0,1,2,30.305,65,15.0013,17,2012,1,9,1,1
9465,774,3,0,1,2,29.545,73,11.0014,18,2012,1,9,1,1
9466,486,3,0,1,2,29.545,73,7.0015,19,2012,1,9,0,0
9467,340,3,0,1,2,29.545,73,8.9981,20,2012,1,9,0,0
9468,233,3,0,1,3,28.79,83,15.0013,21,2012,1,9,0,0
9469,129,3,0,1,3,28.79,83,16.9979,22,2012,1,9,0,0
9470,70,3,0,1,3,25.76,94,16.9979,23,2012,1,9,0,0
9471,13,3,0,1,3,25.76,94,16.9979,0,2012,2,9,0,0
9472,5,3,0,1,3,25.76,94,12.998,1,2012,2,9,0,0
9473,4,3,0,1,3,25.76,94,12.998,2,2012,2,9,0,0
9474,6,3,0,1,2,27.275,94,19.0012,3,2012,2,9,0,0
9475,7,3,0,1,2,27.275,94,23.9994,4,2012,2,9,0,0
9476,48,3,0,1,2,28.79,89,22.0028,5,2012,2,9,0,0
9477,167,3,0,1,2,28.79,89,22.0028,6,2012,2,9,1,1
9478,356,3,0,1,2,28.79,89,30.0026,7,2012,2,9,1,1
9479,672,3,0,1,2,30.305,83,36.9974,8,2012,2,9,1,1
9480,293,3,0,1,2,30.305,83,39.0007,9,2012,2,9,1,1
9481,160,3,0,1,3,31.82,79,43.0006,10,2012,2,9,0,1
9482,151,3,0,1,2,31.82,79,43.0006,11,2012,2,9,0,1
9483,88,3,0,1,3,31.82,83,30.0026,12,2012,2,9,0,1
9484,114,3,0,1,2,33.335,74,39.0007,13,2012,2,9,0,1
9485,143,3,0,1,3,25.76,94,31.0009,14,2012,2,9,0,1
9486,36,3,0,1,3,27.275,88,16.9979,15,2012,2,9,1,1
9487,141,3,0,1,3,27.275,88,19.9995,16,2012,2,9,1,1
9488,338,3,0,1,3,27.275,88,12.998,17,2012,2,9,1,1
9489,281,3,0,1,2,27.275,88,11.0014,18,2012,2,9,1,1
9490,324,3,0,1,2,27.275,88,19.9995,19,2012,2,9,0,0
9491,290,3,0,1,2,27.275,88,12.998,20,2012,2,9,0,0
9492,207,3,0,1,2,27.275,88,12.998,21,2012,2,9,0,0
9493,151,3,0,1,3,27.275,83,31.0009,22,2012,2,9,0,0
9494,78,3,0,1,2,26.515,83,15.0013,23,2012,2,9,0,0
9495,26,3,0,1,2,26.515,68,19.0012,0,2012,3,9,0,0
9496,12,3,0,1,2,25.76,68,16.9979,1,2012,3,9,0,0
9497,3,3,0,1,2,25.76,64,22.0028,2,2012,3,9,0,0
9498,5,3,0,1,2,25.0,63,16.9979,3,2012,3,9,0,0
9499,10,3,0,1,2,25.0,68,23.9994,4,2012,3,9,0,0
9500,56,3,0,1,2,25.0,68,19.0012,5,2012,3,9,0,0
9501,172,3,0,1,1,25.0,63,16.9979,6,2012,3,9,1,1
9502,545,3,0,1,1,25.0,63,15.0013,7,2012,3,9,1,1
9503,797,3,0,1,1,25.0,59,15.0013,8,2012,3,9,1,1
9504,362,3,0,1,1,25.76,60,16.9979,9,2012,3,9,1,1
9505,192,3,0,1,1,26.515,52,12.998,10,2012,3,9,0,1
9506,247,3,0,1,1,31.06,43,16.9979,11,2012,3,9,0,1
9507,313,3,0,1,1,31.06,43,16.9979,12,2012,3,9,0,1
9508,289,3,0,1,1,31.06,40,16.9979,13,2012,3,9,0,1
9509,286,3,0,1,1,31.06,38,16.9979,14,2012,3,9,0,1
9510,311,3,0,1,1,31.06,35,0.0,15,2012,3,9,1,1
9511,466,3,0,1,1,31.06,35,0.0,16,2012,3,9,1,1
9512,886,3,0,1,1,31.06,38,15.0013,17,2012,3,9,1,1
9513,892,3,0,1,1,27.275,40,19.0012,18,2012,3,9,1,1
9514,611,3,0,1,1,26.515,43,15.0013,19,2012,3,9,0,0
9515,409,3,0,1,1,25.0,48,11.0014,20,2012,3,9,0,0
9516,349,3,0,1,1,24.24,59,11.0014,21,2012,3,9,0,0
9517,229,3,0,1,1,24.24,63,6.0032,22,2012,3,9,0,0
9518,123,3,0,1,1,23.485,67,6.0032,23,2012,3,9,0,0
9519,45,4,0,1,1,22.725,72,7.0015,0,2012,1,10,0,0
9520,18,4,0,1,1,21.97,77,6.0032,1,2012,1,10,0,0
9521,12,4,0,1,1,22.725,72,0.0,2,2012,1,10,0,0
9522,7,4,0,1,1,21.97,77,0.0,3,2012,1,10,0,0
9523,10,4,0,1,1,21.21,82,7.0015,4,2012,1,10,0,0
9524,36,4,0,1,1,21.97,77,0.0,5,2012,1,10,0,0
9525,155,4,0,1,1,21.97,77,7.0015,6,2012,1,10,1,1
9526,483,4,0,1,1,21.97,77,11.0014,7,2012,1,10,1,1
9527,784,4,0,1,2,22.725,77,7.0015,8,2012,1,10,1,1
9528,340,4,0,1,2,25.0,63,0.0,9,2012,1,10,1,1
9529,179,4,0,1,1,25.76,56,0.0,10,2012,1,10,0,1
9530,272,4,0,1,1,27.275,46,0.0,11,2012,1,10,0,1
9531,323,4,0,1,2,31.06,43,11.0014,12,2012,1,10,0,1
9532,305,4,0,1,2,31.06,43,11.0014,13,2012,1,10,0,1
9533,244,4,0,1,2,31.06,43,7.0015,14,2012,1,10,0,1
9534,329,4,0,1,2,31.06,43,8.9981,15,2012,1,10,1,1
9535,459,4,0,1,2,31.06,46,16.9979,16,2012,1,10,1,1
9536,856,4,0,1,3,26.515,60,16.9979,17,2012,1,10,1,1
9537,613,4,0,1,3,26.515,64,7.0015,18,2012,1,10,1,1
9538,516,4,0,1,2,25.76,68,7.0015,19,2012,1,10,0,0
9539,262,4,0,1,3,25.76,68,0.0,20,2012,1,10,0,0
9540,218,4,0,1,2,25.76,73,8.9981,21,2012,1,10,0,0
9541,207,4,0,1,3,25.76,77,6.0032,22,2012,1,10,0,0
9542,105,4,0,1,3,25.76,77,0.0,23,2012,1,10,0,0
9543,31,4,0,1,2,26.515,73,0.0,0,2012,2,10,0,0
9544,11,4,0,1,2,25.76,77,7.0015,1,2012,2,10,0,0
9545,2,4,0,1,2,25.76,77,7.0015,2,2012,2,10,0,0
9546,5,4,0,1,2,25.76,88,12.998,3,2012,2,10,0,0
9547,10,4,0,1,2,26.515,83,6.0032,4,2012,2,10,0,0
9548,43,4,0,1,2,26.515,83,8.9981,5,2012,2,10,0,0
9549,179,4,0,1,3,27.275,83,7.0015,6,2012,2,10,1,1
9550,260,4,0,1,3,27.275,83,7.0015,7,2012,2,10,1,1
9551,134,4,0,1,3,27.275,88,0.0,8,2012,2,10,1,1
9552,86,4,0,1,3,27.275,88,8.9981,9,2012,2,10,1,1
9553,45,4,0,1,3,27.275,88,8.9981,10,2012,2,10,0,1
9554,99,4,0,1,3,27.275,94,8.9981,11,2012,2,10,0,1
9555,104,4,0,1,2,27.275,88,12.998,12,2012,2,10,0,1
9556,154,4,0,1,2,27.275,88,8.9981,13,2012,2,10,0,1
9557,163,4,0,1,3,27.275,88,8.9981,14,2012,2,10,0,1
9558,209,4,0,1,3,28.79,83,8.9981,15,2012,2,10,1,1
9559,374,4,0,1,3,28.03,88,8.9981,16,2012,2,10,1,1
9560,715,4,0,1,3,28.03,88,7.0015,17,2012,2,10,1,1
9561,687,4,0,1,3,27.275,94,6.0032,18,2012,2,10,1,1
9562,395,4,0,1,3,27.275,94,0.0,19,2012,2,10,0,0
9563,306,4,0,1,3,27.275,94,8.9981,20,2012,2,10,0,0
9564,289,4,0,1,3,27.275,94,7.0015,21,2012,2,10,0,0
9565,240,4,0,1,2,27.275,94,7.0015,22,2012,2,10,0,0
9566,98,4,0,1,2,27.275,94,0.0,23,2012,2,10,0,0
9567,52,4,0,1,3,27.275,94,0.0,0,2012,3,10,0,0
9568,19,4,0,1,2,27.275,94,0.0,1,2012,3,10,0,0
9569,9,4,0,1,2,27.275,94,0.0,2,2012,3,10,0,0
9570,7,4,0,1,2,25.76,94,0.0,3,2012,3,10,0,0
9571,11,4,0,1,2,25.0,100,0.0,4,2012,3,10,0,0
9572,34,4,0,1,2,27.275,94,7.0015,5,2012,3,10,0,0
9573,177,4,0,1,2,25.76,94,8.9981,6,2012,3,10,1,1
9574,515,4,0,1,2,25.76,94,12.998,7,2012,3,10,1,1
9575,809,4,0,1,2,28.03,88,7.0015,8,2012,3,10,1,1
9576,362,4,0,1,2,28.79,83,12.998,9,2012,3,10,1,1
9577,175,4,0,1,1,30.305,78,11.0014,10,2012,3,10,0,1
9578,230,4,0,1,1,30.305,78,11.0014,11,2012,3,10,0,1
9579,358,4,0,1,2,32.575,70,7.0015,12,2012,3,10,0,1
9580,279,4,0,1,2,33.335,74,7.0015,13,2012,3,10,0,1
9581,251,4,0,1,2,34.09,70,11.0014,14,2012,3,10,0,1
9582,319,4,0,1,2,34.09,62,11.0014,15,2012,3,10,1,1
9583,478,4,0,1,2,33.335,58,0.0,16,2012,3,10,1,1
9584,917,4,0,1,1,32.575,65,0.0,17,2012,3,10,1,1
9585,810,4,0,1,1,32.575,65,0.0,18,2012,3,10,1,1
9586,593,4,0,1,1,32.575,65,0.0,19,2012,3,10,0,0
9587,497,4,0,1,1,32.575,65,0.0,20,2012,3,10,0,0
9588,209,4,0,1,2,31.06,74,0.0,21,2012,3,10,0,0
9589,241,4,0,1,1,31.06,74,0.0,22,2012,3,10,0,0
